entity name,remitter_volume,remitter_value,beneficiary_volume,beneficiary_value,avg_remitter_ticket,avg_beneficiary_ticket,total_volume,avg_ticket,bank_segment
the shihori nagarik sahakari bank,0.00011,0.1881455,0.00116,0.8592514,1710.4136363636362,740.7339655172414,0.00127,1225.5738009404388,Niche / Regional Bank
the shillong coop urban bankltd,0.0,0.0,0.00436,15.1383979,,3472.109610091743,0.00436,,Niche / Regional Bank
the shimoga arecanut mandy merchant coop bank,0.00546,22.4615703,0.01126,6.0216044,4113.840714285715,534.7783658969805,0.01672,2324.3095400913476,Corporate Bank
the shimoga district coop central bank,0.01298,13.2715445,0.02021,31.7834369,1022.4610554699537,1572.658926274122,0.03319,1297.5599908720378,Corporate Bank
the shirpur peoples coop bank,13.97746,135.694260762,4.48173,115.421586296,9.708077201580258,25.753801834559425,18.45919,17.730939518069842,Universal Bank
the shoranur co operative urban bank,3.90126,50.759623633000004,3.64159,48.005374535,13.011084529869837,13.182531403864797,7.54285,13.096807966867317,Universal Bank
the shoranur coop urban bank,0.0,0.0,0.00115,0.1401768,,121.89286956521738,0.00115,,Niche / Regional Bank
the sind co operative urban bank,0.0,0.0,0.00256,1.5731684,,614.5189062499999,0.00256,,Niche / Regional Bank
the sindgi urban coop bank,0.0,0.0,1e-05,0.0003603,,36.029999999999994,1e-05,,Niche / Regional Bank
the singhbhum district central,0.0,0.0,3e-05,0.0026831,,89.43666666666667,3e-05,,Niche / Regional Bank
the sinor nagrik sahakari bank ltd sinor,0.00015,0.221585312,0.00023,0.5996239,1477.2354133333336,2607.0604347826084,0.00038,2042.147924057971,Niche / Regional Bank
the sircilla cooperative urban bank,0.0,0.0,0.001,0.8136677,,813.6677,0.001,,Niche / Regional Bank
the sirohi central cooperative bank,0.00439,5.0876772809999995,0.00741,6.5421729090000005,1158.9242097949887,882.8843331983807,0.0118,1020.9042714966847,Niche / Regional Bank
the sirsa central coop bnak,0.00855,9.444811175,0.0027,3.09812465,1104.6562777777776,1147.453574074074,0.01125,1126.0549259259258,Niche / Regional Bank
the sirsi urban cooperative bank,0.016819999999999998,16.05040412,0.026510000000000002,25.97287013,954.2451914387634,979.7385941154281,0.04333,966.9918927770957,Universal Bank
the sirsi urban sahakari bank ltd sirsi,16.36219,232.75905642,10.56842,224.13439782,14.225421928238214,21.20793816104962,26.930609999999998,17.716680044643915,Universal Bank
the sivagangai district central co op bank,0.00221,2.924063327,0.00648,6.164387118,1323.105577828054,951.2943083333333,0.00869,1137.1999430806936,Niche / Regional Bank
the sivakasi cooperative urban bank limited tami,0.0,0.0,0.0017,1.650781386,,971.0478741176471,0.0017,,Niche / Regional Bank
the social coop bank,0.01175,7.657886363,0.02162,22.29303386,651.7350096170213,1031.130150786309,0.03337,841.4325802016651,Niche / Regional Bank
the sonepat urban co op bank,0.0,0.0,0.00042,0.3378987,,804.5207142857142,0.00042,,Niche / Regional Bank
the south indian,11105.39202,187193.945291,7290.0972600000005,169812.610538,16.856131233717583,23.293600137510374,18395.48928,20.07486568561398,Universal Bank
the srivilliputhur coop urban,0.0,0.0,0.00011,0.0317374,,288.52181818181816,0.00011,,Niche / Regional Bank
the ssk co operative bank,0.00175,1.490251168,0.0023,1.0805133,851.5720959999999,469.78839130434784,0.00405,660.6802436521739,Niche / Regional Bank
the ssk coop bank,5.72106,90.988777741,3.66545,88.837691079,15.904181697272886,24.236503315827523,9.38651,20.070342506550205,Universal Bank
the sultans battery coop urban,0.0012,1.1283805,0.00521,2.3460934,940.3170833333335,450.3058349328215,0.00641,695.3114591330775,Niche / Regional Bank
the sultans battery cooperative urban bank,8.73725,119.216565984,4.76523,111.093785136,13.644632577069444,23.31341512078116,13.502479999999998,18.4790238489253,Universal Bank
the sundargarh district central cooperative bank l,0.00142,1.70650737,0.01015,10.8646349,1201.7657535211267,1070.407379310345,0.011569999999999999,1136.086566415736,Niche / Regional Bank
the surat district,337.96196,4350.4435801,129.19017,3334.9678837,12.872583589289162,25.81440897322142,467.15212999999994,19.34349628125529,Universal Bank
the surat mercantile coop bank,10.78185,260.35329834,4.53869,174.810546883,24.147367876570346,38.51563928864937,15.320540000000001,31.331503582609855,Universal Bank
the sutex cooperative bank,82.62935,2195.42858188,30.34087,1787.9988116599998,26.56959762941376,58.930373837665165,112.97022,42.74998573353946,Universal Bank
the swarna cooperative urban bank,0.0,0.0,0.00064,0.1955076,,305.480625,0.00064,,Niche / Regional Bank
the taliparamba coop urban bank,0.0,0.0,0.00029,0.2902429,,1000.8375862068966,0.00029,,Niche / Regional Bank
the talod nagrik sahakari bank ltd talod,0.00421,2.159965523,0.00413,1.70041889,513.0559437054632,411.7237021791767,0.00834,462.38982294231994,Niche / Regional Bank
the tamil nadu state apex co operative bank,130.57989,1577.01216839,66.36467,1496.29376087,12.076991092502833,22.546541116982873,196.94456000000002,17.31176610474285,Universal Bank
the tamilnadu industrial coop bank,0.00923,9.134062802,0.02425,10.32076523,989.6059373781148,425.59856618556694,0.03348,707.6022517818409,Niche / Regional Bank
the taran taran central coop bank,0.00264,4.417723733,0.00209,3.3890996,1673.3802018939393,1621.5787559808614,0.00473,1647.4794789374005,Niche / Regional Bank
the thane dist central co op bank,380.57333,4088.207812,166.66103,3507.4539588000002,10.742234123447378,21.04543550942893,547.23436,15.893834816438154,Universal Bank
the tiruchirapalli city cooperative bank,0.0,0.0,0.00049,0.8069703,,1646.8781632653063,0.00049,,Niche / Regional Bank
the tiruchirapalli dccb,0.0081,14.30669332,0.03016,27.92692044,1766.2584345679015,925.958900530504,0.03826,1346.108667549203,Corporate Bank
the tiruchirappalli district central cooperative bank,49.40804,631.3828072599999,23.72723,613.53875709,12.778948674345308,25.858001843873055,73.13526999999999,19.31847525910918,Universal Bank
the tirunelveli dist central coop,0.00365,4.451419373,0.01488,15.05209482,1219.5669515068494,1011.5655120967742,0.01853,1115.5662318018117,Niche / Regional Bank
the tirupati co operative,0.00024,0.3902619,0.00024,0.6900652,1626.09125,2875.271666666667,0.00048,2250.6814583333335,Niche / Regional Bank
the tirupati cooperative banklimited,0.16555,3.3259220000000003,0.07336000000000001,4.2018352,20.090135910601028,57.27692475463467,0.23891,38.68353033261785,Retail Bank
the tirupur coop urban bank,0.0,0.0,0.00052,0.453019385,,871.191125,0.00052,,Niche / Regional Bank
the tiruthuraipundi coop urban bank,0.0,0.0,7e-05,0.0110888,,158.4114285714286,7e-05,,Niche / Regional Bank
the tiruvannamalai district central coop bank,34.2757,388.653053633,16.42236,363.558406097,11.33902600480807,22.13801220390979,50.69806,16.73851910435893,Universal Bank
the town cooperative bank,0.00071,1.0805962,0.00071,2.7379859,1521.9664788732393,3856.3181690140846,0.00142,2689.1423239436617,Niche / Regional Bank
the town cooperative bank limited sira,0.0,0.0,0.0011,1.3599128,,1236.2843636363637,0.0011,,Niche / Regional Bank
the trichur urban coop bank,0.0,0.0,0.02271,5.84939094,,257.5689537648613,0.02271,,Niche / Regional Bank
the tumkur district co operative central bank,0.00517,12.288619682,0.00937,12.49092565,2376.9090294003868,1333.0763767342582,0.01454,1854.9927030673225,Corporate Bank
the tura urban cooperative bank ltd tura meghalaya,0.00011,0.07716,0.00021,0.4946282,701.4545454545455,2355.372380952381,0.00032,1528.4134632034632,Niche / Regional Bank
the udaipur central cooperative bank,0.0072499999999999995,8.385064619,0.01958,16.023280487,1156.5606371034482,818.34936092952,0.02683,987.4549990164842,Niche / Regional Bank
the udaipur mahila urban coop bank,15.70878,220.38467520999998,6.46133,207.784350649,14.029394721295986,32.1581393689844,22.17011,23.093767045140194,Universal Bank
the udgir urban co operative bank ltd udgir,0.00135,3.3116321,0.0029,1.942346409,2453.060814814815,669.7746237931035,0.00425,1561.417719303959,Niche / Regional Bank
the udupi cooperative town bank,7.27027,106.634292753,4.31226,97.807333132,14.667170923913417,22.681223565369432,11.58253,18.674197244641427,Universal Bank
the umreth urban co op bank,0.01052,6.564885696,0.0081,5.2962173,624.0385642585552,653.853987654321,0.018619999999999998,638.9462759564381,Niche / Regional Bank
the umreth urban co operative bank,0.98305,26.876734663,0.91325,30.367731703,27.340150209043284,33.25237525650151,1.8963,30.296262732772398,Universal Bank
the union,0.0,0.0,0.00096,0.3971736,,413.7225,0.00096,,Niche / Regional Bank
the union co operative bank,7.6271,164.89830644,4.16691,153.008386131,21.620053026707396,36.71986823113531,11.79401,29.169960628921352,Universal Bank
the union coop bank,0.02827,30.36449586,0.05559,35.9877266,1074.0889939865583,647.3777046231337,0.08386,860.733349304846,Universal Bank
the united coop bank,0.01504,31.15006371,0.0354,22.42277651,2071.147853058511,633.411765819209,0.05044,1352.27980943886,Universal Bank
the united puri nimapara central co op bank,0.00011,0.0616411,0.00067,0.5240076,560.3736363636364,782.1008955223881,0.00078,671.2372659430123,Niche / Regional Bank
the urban co op bank ltd rourkela,0.00215,1.286210647,0.01295,4.006746018,598.2375102325582,309.4012369111969,0.015099999999999999,453.8193735718776,Niche / Regional Bank
the urban co operative bank,31.82455,559.808983572,17.82161,608.4510549409999,17.590476018419743,34.14119459134163,49.646159999999995,25.865835304880687,Universal Bank
the urban coop bank ltd dharangaon,17.60492,260.10667206,10.81226,248.25630366,14.77465799674182,22.960630216069536,28.417180000000002,18.867644106405677,Universal Bank
the urban coop bank ltd no perinthalmanna,15.10399,206.341231087,9.75016,198.94345510899998,13.661372331880518,20.404122097380966,24.854149999999997,17.032747214630742,Universal Bank
the urban cooperative bank limited anantnag,0.0,0.0,0.00059,0.5887737,,997.9215254237287,0.00059,,Niche / Regional Bank
the urban cooperative bank ltd maunath,0.0,0.0,0.00021,0.467504,,2226.2095238095235,0.00021,,Niche / Regional Bank
the urban cooperative bank ltd perinthalmana,0.00178,3.5339956,0.01764,8.6298868,1985.390786516854,489.22260770975055,0.01942,1237.3066971133023,Niche / Regional Bank
the urban cooperative bank shikaripur,0.0,0.0,0.00018,0.2028616,,1127.0088888888888,0.00018,,Niche / Regional Bank
the utkal cooperative banking society,0.00115,2.1194817,0.00188,1.903537238,1843.0275652173914,1012.5198074468085,0.0030299999999999997,1427.7736863321,Niche / Regional Bank
the utkal grameen,0.01345,18.17715419,0.01993,21.95094764,1351.4612780669145,1101.4022900150526,0.03338,1226.4317840409835,Corporate Bank
the uttar bihar gramin,0.0217,15.59699536,0.02948,21.05715026,718.7555465437788,714.2859654002714,0.05118,716.5207559720251,Universal Bank
the uttarakhand state cooperative bank,0.00244,5.282207332,0.00554,54.2070332,2164.8390704918033,9784.663032490975,0.00798,5974.751051491389,Niche / Regional Bank
the uttarsanda peoples coop bank ltd uttarsanda,0.23599,4.569533356,0.09154000000000001,3.8983981699999997,19.363249951269122,42.58682728861699,0.32753,30.975038619943057,Retail Bank
the vaidynath urco op bank,0.0353,19.29375559,0.06765,29.49201015,546.565314164306,435.94989135254986,0.10295,491.2576027584279,Universal Bank
the vaish co operative new bank,1.78589,27.138681941,1.37387,27.395089765999998,15.196166584168118,19.940088775502776,3.15976,17.56812767983545,Universal Bank
the vaish coop adarsh bank,0.00669,4.512706187,0.01471,5.805336569,674.5450204783259,394.6523840244731,0.021400000000000002,534.5987022513996,Niche / Regional Bank
the vaishali district central cooerative bank,4e-05,0.02352,0.00011,0.0451047,587.9999999999999,410.04272727272723,0.00015000000000000001,499.02136363636356,Niche / Regional Bank
the vallabh vidyanagar commercial cooperative bank,5.18196,91.536177522,2.48482,83.622781312,17.664392917351737,33.65345631152357,7.66678,25.65892461443765,Universal Bank
the vallabha vidyanagar comm co op bank,0.01526,11.28758491,0.01854,10.4058818,739.6844633027523,561.2665480043149,0.0338,650.4755056535337,Universal Bank
the valsad mahila nagrik sahakari bank,0.00042,0.07858075,0.00153,0.589255,187.09702380952382,385.1339869281046,0.00195,286.1155053688142,Niche / Regional Bank
the vani co operative urban bank,7.97802,200.371818044,8.12552,166.100200922,25.11548204241153,20.441793377162323,16.10354,22.778637709786928,Universal Bank
the vani merchants co op bank ltdvani,0.00135,1.5530807,0.00344,1.5355056,1150.430148148148,446.3679069767442,0.00479,798.3990275624461,Niche / Regional Bank
the vaniyambadi town coop bank,0.0,0.0,0.00099,0.0957121,,96.67888888888888,0.00099,,Niche / Regional Bank
the varachha coop bank,0.47949,620.9077456,0.4037,487.9001012,1294.9336703580886,1208.5709715135001,0.88319,1251.7523209357944,Universal Bank
the varachha coop bank ltd surat,335.39943,8198.3927683,110.51646,5911.4791438,24.443669353582386,53.48958104340295,445.91589,38.966625198492665,Universal Bank
the vellore district central coop bank,0.00787,9.434951503,0.01512,17.29566244,1198.8502545108006,1143.8930185185186,0.02299,1171.3716365146597,Niche / Regional Bank
the vepar udhyog vikas sahakari bank,0.00086,1.203529985,0.00234,1.8505808,1399.4534709302327,790.8464957264956,0.0032,1095.1499833283642,Niche / Regional Bank
the veraval mercantile cooperative bank,6.17912,89.984314704,3.33977,128.671415472,14.562642367197917,38.527028948700064,9.51889,26.54483565794899,Universal Bank
the veraval peoples coop bank,1.74576,22.586459475,1.18771,57.359358326,12.937894942603796,48.29407711141609,2.93347,30.615986027009942,Universal Bank
the vijapur nagrik sahakari abank ltdvijapur,0.00258,3.1896108,0.00385,2.196402491,1236.2832558139537,570.4941535064935,0.00643,903.3887046602235,Niche / Regional Bank
the vijay coop bank,0.08603,68.72675388,0.15568,76.12345029,798.869625479484,488.97385849177795,0.24171,643.9217419856309,Universal Bank
the vijayapura district central cooperative bank l,0.01031,15.968129339999999,0.00784,9.917429281,1548.800129970902,1264.978224617347,0.01815,1406.8891772941245,Corporate Bank
the vijayapura district central cooperative bank ltd vijayapura,48.46287,918.261898788,21.21165,727.39067799,18.947740791826813,34.29203659262716,69.67452,26.619888692226986,Universal Bank
the villupuram district central coop bank,0.00276,6.89733172,0.01042,10.34709853,2499.0332318840583,993.003697696737,0.01318,1746.0184647903977,Niche / Regional Bank
the viramgam mercantile coop bank ltd viramgam,0.00088,0.554801171,0.00382,1.190429303,630.4558761363637,311.63070759162304,0.0047,471.0432918639934,Niche / Regional Bank
the virudhunagar dist central coop bank,0.00245,4.355091073,0.01197,7.243074729,1777.5881930612245,605.1023165413534,0.014419999999999999,1191.345254801289,Niche / Regional Bank
the visakhapatnam cooperative bank,148.91449,2465.6908234,80.33266,2558.6972717,16.55776293764294,31.851270351311655,229.24715,24.204516644477298,Universal Bank
the vishakhapatnam,0.0,0.0,0.02552,27.90213869,,1093.343992554859,0.02552,,Niche / Regional Bank
the vishweshwar sahakari bank ltd pune,170.70879,2497.6005374,67.13799,2091.46746484,14.630767035487747,31.15177360597182,237.84678,22.89127032072978,Universal Bank
the vita merchants coop bank,0.037759999999999995,31.944549811999998,0.07815,42.889580261,845.989136970339,548.8110078182981,0.11590999999999999,697.4000723943186,Universal Bank
the vita urban co op bank ltd vita,0.00168,1.521057446,0.0024,1.10447505,905.3913369047618,460.1979375,0.00408,682.794637202381,Niche / Regional Bank
the vyankateshwara sahakari bank,0.01023,7.808880254,0.01617,10.1713027,763.3314031280548,629.023048855906,0.0264,696.1772259919804,Niche / Regional Bank
the waghodia urban coop bank,0.00328,3.87834814,0.01011,4.473404,1182.4232134146341,442.4731948565777,0.013389999999999999,812.4482041356059,Niche / Regional Bank
the wai urban coop bank ltdsatara,0.0,0.0,0.06445,26.98122262,,418.63805461598145,0.06445,,Niche / Regional Bank
the warangal district coop central bank,0.00189,2.04623245,0.00151,2.2084513,1082.662671957672,1462.5505298013245,0.0034000000000000002,1272.6066008794983,Niche / Regional Bank
